date,player,session_type,duration,total_distance_m,running_m,HSR_m,sprint_m,HI_m,acc_cnt,dec_cnt,high_acc_cnt,high_dec_cnt,player_load
2024-07-17,Robert Downey Jr.,FULL TRAINING,01:16:00,6633,1013,175,5,180,115,21,7,1,352.3436653964151
2025-05-01,John Cena,FULL TRAINING,01:14:00,3817,1175,1175,19,1194,180,135,15,107,713.1119583843167
2024-10-16,Ryan Reynolds,FULL TRAINING,01:09:00,3557,453,155,18,174,300,220,17,1,722.5147305701369
2025-05-06,Gerard Butler,FULL TRAINING,01:32:00,4803,657,223,16,239,263,322,7,11,607.7509365817389
2025-05-10,Jason Momoa,OFFICIAL MATCH,01:31:00,8916,2314,556,242,798,265,160,36,57,1520.0706120303187
2024.10.18,Ryan Reynolds,FULL TRAINING,01:19:00,3320,346,103,21,124,299,357,8,5,576.254061417119
2025-03-24,Usain Bolt,FULL TRAINING,01:04:00,3853,1799,104,9,114,339,288,15,5,696.6333831744638
2024-11-08,John Cena,FULL TRAINING,00:57:00,5782,441,53,5,59,240,306,36,3,474.33976085851134
2024-06-16,Jamie Foxx,FULL TRAINING,01:16:00,5127,876,121,45,166,267,171,23,14,784.0618790156572
2025-05-23,Robert Downey Jr.,FULL TRAINING,01:28:00,7696,439,126,94,221,353,285,22,166,926.1061404187192
2024.08.14,Jamie Foxx,FULL TRAINING,00:49:00,0,391,885,885,945,302,366,11,8,851.3147975694872
2024-08-29,Adam Sandler,FULL TRAINING,00:58:00,5186,1109,101,8,110,207,266,18,27,701.936943815927
2025-04-23,Usain Bolt,FULL TRAINING,00:49:00,2129,392,166,24,191,328,353,16,36,716.4993251967146
2025-04-25,Chris Hemsworth,FULL TRAINING,01:35:00,7433,1059,51,50,82,318,338,7,20,773.9703163675171
2024-12-07,Ryan Reynolds,OFFICIAL MATCH,01:44:00,10915,2422,526,34,561,474,621,57,61,511.35655997444513
2024-10-03,George Clooney,FULL TRAINING,00:55:00,4845,214,214,7,221,177,163,15,24,522.7573877454745
2025-04-05,Jamie Foxx,OFFICIAL MATCH,01:30:00,9493,1922,873,670,1543,428,335,63,73,953.4209637806915
2024-09-12,Ryan Reynolds,FULL TRAINING,01:25:00,10670,325,80,8,88,148,10,24,5,832.6643635361961
2024.07.07,Gerard Butler,FULL TRAINING,01:13:00,7662,849,107,24,131,299,340,8,2,578.9181479314252
2025-03-01,Mark Wahlberg,OFFICIAL MATCH,01:37:00,8928,1786,836,241,1078,575,510,30,39,1214.4586809551859
2025-01-31,Gerard Butler,FULL TRAINING,00:50:00,4448,224,198,11,209,178,213,3,4,408.2011309542455
2025-05-21,Justin Timberlake,FULL TRAINING,01:30:00,11732,526,526,182,709,498,525,29,2,624.3664792573584
2025-03-31,Jason Momoa,FULL TRAINING,01:35:00,7097,1249,100,9,109,305,254,18,2,1098.2126216762017
2025-03-03,Justin Timberlake,FULL TRAINING,01:28:00,7426,749,174,24,199,436,470,6,6,735.9952151099004
2025-01-15,Leonardo DiCaprio,FULL TRAINING,01:37:00,11244,751,132,40,173,305,429,11,4,748.8343874810765
2024.10.15,Mark Wahlberg,FULL TRAINING,01:25:00,10300,577,154,87,242,113,196,1,25,414.9098169656856
2024-08-03,Leonardo DiCaprio,OFFICIAL MATCH,01:30:00,10043,1436,929,929,1453,581,643,20,20,807.1529079776292
2024-10-02,Vin Diesel,FULL TRAINING,00:56:00,6392,712,172,23,195,377,364,6,23,464.42584908751525
2025-05-22,Cristiano Ronaldo,FULL TRAINING,01:18:00,4770,885,117,9,126,438,503,13,6,274.99616835206706
2024-08-26,Adam Sandler,FULL TRAINING,01:05:00,5399,718,71,18,90,414,508,47,2,647.9280026129486
2025-05-01,Leonardo DiCaprio,FULL TRAINING,01:28:00,8728,2681,203,167,370,365,398,19,17,1137.760271065585
2024-11-05,Leonardo DiCaprio,FULL TRAINING,01:02:00,717,1458,186,3,189,229,338,10,267,615.9935095338541
2024-10-29,Chris Hemsworth,FULL TRAINING,01:28:00,7870,430,108,6,114,217,192,27,35,815.8639790037962
2024-11-28,Robert Downey Jr.,FULL TRAINING,01:13:00,5895,513,283,1,284,179,188,2,139,734.4818790545585
2025.04.23,Justin Timberlake,FULL TRAINING,01:20:00,12889,398,115,19,135,329,238,23,7,541.2388255346923
2024-12-11,Usain Bolt,FULL TRAINING,01:03:00,5524,1272,358,3,362,171,172,14,43,718.722378080999
2025-05-17,Adam Sandler,OFFICIAL MATCH,01:38:00,9535,1856,547,406,953,446,614,46,160,1660.9657584472416
2024-11-14,Justin Timberlake,FULL TRAINING,01:36:00,9661,499,93,6,99,225,249,10,29,548.8912430465166
2025-05-09,Cristiano Ronaldo,FULL TRAINING,01:27:00,6559,351,281,8,290,278,355,36,27,955.6897353090199
2025-01-05,Jason Momoa,OFFICIAL MATCH,01:35:00,10205,2362,433,213,646,608,533,54,52,1459.7481724356358
2024-07-01,Chris Hemsworth,FULL TRAINING,01:31:00,11860,1279,22,10,32,298,293,8,5,443.3293815608133
2025.01.17,Chris Hemsworth,FULL TRAINING,01:01:00,2808,722,187,46,234,172,164,11,78,612.9284819539274
2024-10-02,Jason Momoa,FULL TRAINING,01:15:00,7867,477,69,41,110,96,171,12,1,426.6641781575282
2025-05-16,Cristiano Ronaldo,FULL TRAINING,00:45:00,4195,932,931,197,1129,227,230,22,6,879.7398950968667
2024-09-20,Jamie Foxx,FULL TRAINING,01:02:00,8937,1272,27,27,33,99,56,19,5,337.77322661288827
2025-02-13,John Cena,FULL TRAINING,01:17:00,8299,1024,425,100,525,338,314,6,7,769.5115069716592
2025.02.10,Jamie Foxx,FULL TRAINING,01:41:00,4649,387,68,26,94,203,202,26,10,589.5918278290884
2025-03-19,Vin Diesel,FULL TRAINING,01:53:00,7700,2462,92,53,145,273,242,9,56,263.9379855362741
2024-06-24,Usain Bolt,FULL TRAINING,01:42:00,6733,819,461,75,537,277,379,12,161,409.78144170815614
2025.05.06,Cristiano Ronaldo,FULL TRAINING,01:00:00,2606,907,183,8,191,396,442,17,16,1129.6867928130139
2024-07-09,Jamie Foxx,FULL TRAINING,01:55:00,10887,830,830,49,879,297,260,5,11,1051.6195016900056
2024-06-25,John Cena,FULL TRAINING,01:31:00,10940,733,100,50,150,269,352,6,2,818.8099075858983
2024.12.02,Usain Bolt,FULL TRAINING,00:52:00,6840,448,93,15,109,280,122,13,1,419.2975004638175
2024-11-30,Jamie Foxx,OFFICIAL MATCH,01:42:00,9948,1903,521,138,659,496,690,22,12,907.7353888152408
2025.01.09,Vin Diesel,FULL TRAINING,01:45:00,7638,1110,127,19,147,341,342,9,7,548.2547002823384
2024.08.19,Gerard Butler,FULL TRAINING,01:17:00,5874,284,161,27,189,175,162,3,4,976.273930038519
2024-08-24,Leonardo DiCaprio,OFFICIAL MATCH,01:08:00,7171,1731,542,88,630,448,356,39,55,1319.3715303104184
2025.01.15,Ryan Reynolds,FULL TRAINING,01:50:00,8715,401,296,4,300,315,194,18,18,369.54530550223205
2025-03-05,Robert Downey Jr.,FULL TRAINING,01:44:00,12300,1703,969,13,982,267,275,20,79,760.8954797357645
2025-03-19,John Cena,FULL TRAINING,01:04:00,5954,507,502,16,519,300,342,28,24,601.1681751736536
2024-07-27,Justin Timberlake,OFFICIAL MATCH,01:36:00,10844,1531,780,328,1108,456,177,86,149,849.1348907102874
2024-10-29,Adam Sandler,FULL TRAINING,01:12:00,6037,1065,47,47,89,246,319,12,4,500.3481354226907
2025-03-28,Jason Momoa,FULL TRAINING,01:40:00,7936,572,572,21,593,350,297,10,25,866.3267312511315
2025.01.13,Justin Timberlake,FULL TRAINING,02:01:00,11996,457,456,45,502,307,364,22,59,840.6080562681684
2025-02-28,Usain Bolt,FULL TRAINING,01:47:00,8112,1277,1249,15,1265,342,285,5,1,897.60434451221
2025-05-08,Gerard Butler,FULL TRAINING,01:13:00,10549,537,55,1,57,268,375,16,9,886.7499034209452
2024-08-02,Usain Bolt,FULL TRAINING,00:50:00,3908,411,83,57,141,27,3,18,3,226.8077525683375
2025-04-02,Vin Diesel,FULL TRAINING,02:21:00,7265,916,473,32,505,259,163,9,59,611.0145496530236
2024.11.19,Adam Sandler,FULL TRAINING,00:51:00,4208,274,74,8,82,243,339,2,13,610.3354453893995
2025-02-27,Jason Momoa,FULL TRAINING,01:49:00,8143,894,74,8,83,391,298,8,8,606.8804772727983
2024.09.20,Ryan Reynolds,FULL TRAINING,01:04:00,5812,2320,71,5,76,193,127,33,4,289.2276048768121
2025-05-17,Vin Diesel,OFFICIAL MATCH,01:38:00,9874,3004,1055,554,1610,468,358,30,76,695.2394947852216
2024-08-23,Cristiano Ronaldo,FULL TRAINING,00:54:00,6970,396,99,98,166,258,274,16,12,261.94363719971386
2025-04-11,Chris Hemsworth,FULL TRAINING,00:53:00,281,572,254,42,297,389,318,29,11,621.3526480996733
2025-05-01,Adam Sandler,FULL TRAINING,01:17:00,7648,649,312,61,374,300,274,14,3,619.0996050995385
2025-01-29,Mark Wahlberg,FULL TRAINING,01:57:00,8421,781,172,43,215,248,268,13,4,520.5733212185676
2024-07-10,Jamie Foxx,FULL TRAINING,02:03:00,4337,685,150,137,287,220,153,67,1,877.7211870576162
2025-01-08,Ryan Reynolds,FULL TRAINING,01:10:00,4974,509,508,34,543,336,355,24,9,1133.6022657676053
2024-11-30,Gerard Butler,OFFICIAL MATCH,01:42:00,10067,1522,433,209,643,453,529,15,19,1072.6904046587003
2025-03-19,Jason Momoa,FULL TRAINING,00:38:00,5675,1070,387,347,735,148,63,13,4,738.0127579025732
2025-02-19,Usain Bolt,FULL TRAINING,01:26:00,14124,410,245,25,271,251,178,11,14,656.4738500420659
2025-04-25,Jamie Foxx,FULL TRAINING,01:03:00,3441,1248,327,51,378,296,119,10,66,969.0692258996576
2025-01-31,Chris Hemsworth,FULL TRAINING,00:32:00,3050,584,110,52,162,299,116,10,21,612.2716444897957
2024-08-26,Jamie Foxx,FULL TRAINING,01:19:00,9124,906,93,18,111,99,58,10,8,851.1813780434927
2025-04-11,Usain Bolt,FULL TRAINING,01:44:00,10188,441,327,24,351,299,407,13,24,1065.8649292154803
2025-05-07,Robert Downey Jr.,FULL TRAINING,01:04:00,4017,480,194,31,225,158,294,20,2,609.8449770889137
2025-02-18,Adam Sandler,FULL TRAINING,02:02:00,12192,1232,198,45,243,273,323,18,21,451.65054178558455
2024-08-08,John Cena,FULL TRAINING,00:38:00,8040,110,73,11,85,171,80,18,1,483.03358430679776
2025-02-05,Ryan Reynolds,FULL TRAINING,01:35:00,8038,560,97,97,128,309,202,16,5,651.840690976245
2025-01-22,Adam Sandler,FULL TRAINING,01:53:00,12784,259,109,85,195,157,229,51,10,683.6121859532799
2024.06.29,Vin Diesel,OFFICIAL MATCH,01:22:00,9654,1114,555,447,1002,447,420,10,35,1179.2550600774985
2024-12-12,George Clooney,FULL TRAINING,01:20:00,3058,857,634,634,796,364,417,17,11,686.1994417582287
2025.02.20,Jamie Foxx,FULL TRAINING,01:08:00,6609,520,246,30,277,279,358,4,19,482.6519479330201
2024.11.23,Ryan Reynolds,OFFICIAL MATCH,01:37:00,10780,1206,758,75,833,363,183,32,17,1324.8122038696367
2025.04.18,George Clooney,FULL TRAINING,01:37:00,8422,754,238,10,249,166,203,25,29,788.4256342253026
2025-05-19,Leonardo DiCaprio,FULL TRAINING,01:37:00,5468,1064,208,85,294,507,572,19,5,596.2423273786502
2024-08-29,Ryan Reynolds,FULL TRAINING,01:28:00,6926,351,115,25,141,332,391,34,3,259.77746624696033
2025-01-29,Cristiano Ronaldo,FULL TRAINING,01:35:00,11152,1096,1095,13,1108,353,254,34,33,820.6462303440943
2025-04-24,Usain Bolt,FULL TRAINING,01:35:00,1663,235,207,124,332,213,88,12,25,705.4742481957712
2024-07-03,Cristiano Ronaldo,FULL TRAINING,01:01:00,4545,513,91,91,154,276,260,28,63,624.1712346170954
2024-10-26,Robert Downey Jr.,OFFICIAL MATCH,01:36:00,11045,919,642,642,1054,466,461,54,53,1106.384432573202
2024-08-22,Jamie Foxx,FULL TRAINING,01:14:00,6752,678,67,2,70,122,156,7,5,696.6607307696495
2025.03.18,Justin Timberlake,FULL TRAINING,01:38:00,6981,476,145,25,171,320,174,18,15,565.3703577275342
2025.02.14,John Cena,FULL TRAINING,01:39:00,9453,430,149,149,249,367,366,11,65,570.716237843703
2024.07.04,Cristiano Ronaldo,FULL TRAINING,01:38:00,2614,242,141,35,177,143,278,17,12,198.60235229532714
2025-04-04,Chris Hemsworth,FULL TRAINING,01:15:00,5978,321,131,75,206,363,317,16,4,567.851991983068
2024-07-16,Jamie Foxx,FULL TRAINING,01:14:00,7097,788,148,147,217,252,310,19,70,690.0201315337033
2024-09-09,Vin Diesel,FULL TRAINING,01:15:00,6679,597,223,30,254,280,261,13,1,553.4982999824774
2024.07.27,Cristiano Ronaldo,OFFICIAL MATCH,01:18:00,9156,1939,818,110,929,407,531,49,34,1087.5615869245164
2024-06-27,Adam Sandler,FULL TRAINING,01:11:00,3267,500,136,48,184,366,336,5,17,773.5352089808682
2024-07-05,Ryan Reynolds,FULL TRAINING,00:48:00,3854,402,156,104,261,355,253,6,19,791.4314036643053
2024-09-16,Cristiano Ronaldo,FULL TRAINING,00:42:00,3028,157,93,92,186,301,415,14,9,525.2367762593937
2025-04-01,Jason Momoa,FULL TRAINING,01:32:00,5544,832,128,9,138,253,291,26,31,661.5580940748379
2024-11-30,Jason Momoa,OFFICIAL MATCH,01:42:00,11191,1239,660,253,913,511,597,21,17,449.8223508940057
2025.01.22,John Cena,FULL TRAINING,01:29:00,5325,509,62,28,90,295,291,7,19,275.42563713633814
2025-01-15,John Cena,FULL TRAINING,01:11:00,4084,1113,265,100,365,421,357,11,55,868.7589276169748
2025-01-17,Jason Momoa,FULL TRAINING,01:40:00,6776,1554,340,93,433,168,300,14,3,246.34300786821052
2025-05-16,Chris Hemsworth,FULL TRAINING,01:35:00,6534,491,437,7,444,302,386,11,22,556.3629792501115
2024-10-29,Robert Downey Jr.,FULL TRAINING,01:08:00,4423,669,167,12,179,243,258,12,31,575.2742308947188
2025-01-10,Leonardo DiCaprio,FULL TRAINING,01:23:00,9865,1390,701,36,737,382,355,17,63,1011.9445992510032
2025-04-16,Adam Sandler,FULL TRAINING,01:21:00,5974,577,271,270,482,192,228,14,1,355.8560888468558
2025-01-24,Leonardo DiCaprio,FULL TRAINING,02:06:00,11533,1380,544,17,561,385,272,27,7,756.4449030658213
2024-09-18,John Cena,FULL TRAINING,00:30:00,2625,593,28,16,45,331,270,24,32,850.3609410009458
2025.01.03,Usain Bolt,FULL TRAINING,01:57:00,11492,700,153,46,199,184,109,35,6,830.7864791270022
2025.03.29,Jason Momoa,OFFICIAL MATCH,01:31:00,8730,2148,624,605,1229,547,578,47,18,1259.2592996294711
2024-08-26,Leonardo DiCaprio,FULL TRAINING,01:17:00,5278,217,159,3,162,149,16,34,16,747.4018909135734
2024-06-15,Mark Wahlberg,OFFICIAL MATCH,01:43:00,11283,1365,573,277,851,574,607,29,28,1289.645327406068
2025-03-13,Chris Hemsworth,FULL TRAINING,01:57:00,7566,522,52,23,75,304,222,11,152,724.8055517724309
2024-09-02,Ryan Reynolds,FULL TRAINING,01:54:00,7897,429,428,5,434,239,98,4,18,734.6644358351684
2025-01-08,John Cena,FULL TRAINING,01:58:00,10008,726,144,20,165,399,348,28,8,355.15654206065096
2024-11-13,Cristiano Ronaldo,FULL TRAINING,01:41:00,9660,617,616,13,629,297,314,31,76,942.2628911539891
2025-05-09,Robert Downey Jr.,FULL TRAINING,01:03:00,8294,820,819,8,828,276,226,22,12,870.3236940115949
2025-04-22,Justin Timberlake,FULL TRAINING,01:19:00,4175,788,123,5,128,163,117,18,15,1010.8488744164586
2024-12-10,Justin Timberlake,FULL TRAINING,01:16:00,5781,343,146,145,290,244,186,13,1,243.77871807867666
2025-02-06,Ryan Reynolds,FULL TRAINING,01:36:00,8607,2223,389,9,399,187,202,38,142,416.51642339405026
2024.10.25,Jason Momoa,FULL TRAINING,00:59:00,0,235,130,129,213,128,34,17,3,844.9828372615407
2025-05-15,John Cena,FULL TRAINING,01:36:00,6568,846,21,11,33,179,153,15,17,808.056756415303
2025-01-08,Usain Bolt,FULL TRAINING,01:39:00,9720,751,408,192,600,349,428,7,12,671.4786757383024
2025-02-21,Ryan Reynolds,FULL TRAINING,01:10:00,4199,441,105,3,109,293,210,30,16,761.0810412179858
2024-08-29,Vin Diesel,FULL TRAINING,00:50:00,2815,181,43,27,71,244,335,10,11,507.53642598111253
2024-08-31,Cristiano Ronaldo,OFFICIAL MATCH,01:42:00,11238,1459,471,270,742,416,343,30,7,880.9629944760173
2024-11-09,Mark Wahlberg,OFFICIAL MATCH,01:41:00,10719,1634,535,534,926,502,420,55,30,953.3202022517272
2024-07-18,Cristiano Ronaldo,FULL TRAINING,01:08:00,7995,497,3574,3574,3696,284,236,13,4,957.6460508561261
2024-08-27,Adam Sandler,FULL TRAINING,00:56:00,4880,1200,74,4,79,150,245,32,5,142.8746430274527
2024-11-29,Cristiano Ronaldo,FULL TRAINING,00:51:00,4615,527,114,17,132,255,259,6,46,678.7407322036469
2024-12-05,Mark Wahlberg,FULL TRAINING,00:33:00,5685,832,122,3,126,230,196,16,21,801.9293907203104
2024-09-03,Cristiano Ronaldo,FULL TRAINING,01:14:00,2504,1376,118,114,233,393,438,21,6,464.10367044133335
2024-11-13,George Clooney,FULL TRAINING,01:11:00,4715,196,16,11,28,212,204,27,1,334.5621619358309
2025-01-25,John Cena,OFFICIAL MATCH,01:39:00,11981,2435,581,176,757,708,740,25,64,1052.1702756242603
2024.10.04,Usain Bolt,FULL TRAINING,01:07:00,7561,1119,384,15,400,247,232,4,3,525.2723843022104
2024-11-15,Robert Downey Jr.,FULL TRAINING,01:20:00,7739,821,668,31,699,405,382,10,6,459.79694820771823
2024-11-26,Cristiano Ronaldo,FULL TRAINING,01:28:00,7205,2441,70,42,113,235,325,12,7,835.4850521247117
2024.11.27,Chris Hemsworth,FULL TRAINING,01:02:00,6557,442,363,80,444,243,209,7,13,630.2155077621445
2025-03-26,Jamie Foxx,FULL TRAINING,01:39:00,10872,414,91,36,128,314,223,6,20,592.0779085267587
2024-12-06,Vin Diesel,FULL TRAINING,01:28:00,7987,997,141,44,185,306,283,17,10,671.762722648578
2025.02.26,Jamie Foxx,FULL TRAINING,01:09:00,4762,922,285,41,327,276,283,19,13,568.4959815320435
2024-12-11,Vin Diesel,FULL TRAINING,01:28:00,10527,1207,13,12,26,330,392,1,82,797.8428258748361
2025-01-10,Cristiano Ronaldo,FULL TRAINING,01:36:00,6942,748,249,20,270,265,388,8,34,879.3206272479853
2024-11-21,Justin Timberlake,FULL TRAINING,01:08:00,7238,754,360,29,389,299,380,27,13,512.3906049898837
2025-05-17,George Clooney,OFFICIAL MATCH,01:38:00,10359,1844,549,404,954,647,668,25,25,1054.2560884140473
2025-05-20,Ryan Reynolds,FULL TRAINING,01:44:00,7889,805,536,59,596,256,220,15,3,670.1419904203783
2025-01-09,Robert Downey Jr.,FULL TRAINING,01:43:00,10116,431,297,7,305,417,526,19,11,618.8643632175995
2024-10-15,Chris Hemsworth,FULL TRAINING,01:50:00,11604,529,184,183,244,131,75,7,1,659.4707777112145
2024-09-12,Mark Wahlberg,FULL TRAINING,01:20:00,7053,714,669,75,745,192,169,9,1,701.4496380117619
2025-01-03,Cristiano Ronaldo,FULL TRAINING,01:37:00,2309,840,171,102,273,369,416,13,33,958.567027124461
2025-05-06,Ryan Reynolds,FULL TRAINING,01:28:00,6672,1644,93,34,128,442,523,13,8,442.17957746199977
2025-02-03,Vin Diesel,FULL TRAINING,01:20:00,11550,338,337,29,367,420,328,31,2,481.51140187024976
2025-01-21,George Clooney,FULL TRAINING,00:56:00,4656,1010,508,508,638,330,241,30,44,1500.4908601605525
2024-10-31,Leonardo DiCaprio,FULL TRAINING,01:24:00,5548,426,426,21,447,210,234,6,18,614.2263006216887
2025.05.02,Ryan Reynolds,FULL TRAINING,01:08:00,2422,659,150,31,181,371,345,14,8,891.318583519645
2024.10.16,John Cena,FULL TRAINING,00:54:00,3070,213,212,2,215,209,190,12,31,131.46124931420303
2024-08-14,Usain Bolt,FULL TRAINING,00:51:00,4710,1857,121,17,139,183,156,10,4,815.0908683341008
2025-01-13,Adam Sandler,FULL TRAINING,01:33:00,12425,334,333,11,345,313,406,21,13,1076.821415560952
2025-05-12,Ryan Reynolds,FULL TRAINING,01:24:00,9642,1409,155,5,161,288,307,12,60,502.82729169695835
2025-04-26,Adam Sandler,OFFICIAL MATCH,01:03:00,7049,1871,471,343,814,600,617,31,65,1636.521755633565
2025-01-24,Vin Diesel,FULL TRAINING,02:04:00,12715,1336,786,26,812,247,250,8,27,761.2048874946395
2025-02-13,Justin Timberlake,FULL TRAINING,01:42:00,7253,948,261,161,423,290,280,29,36,548.0960868470293
2024-06-24,Ryan Reynolds,FULL TRAINING,00:59:00,4322,1195,196,9,205,191,291,20,25,899.0810874540505
2024-10-10,Leonardo DiCaprio,FULL TRAINING,00:31:00,0,788,374,54,428,144,100,2,12,326.9714964537468
2024-08-16,Gerard Butler,FULL TRAINING,01:48:00,5336,429,275,14,289,154,240,6,3,766.7254896783704
2024-09-19,Usain Bolt,FULL TRAINING,00:56:00,5976,353,179,1,180,257,312,40,93,778.3295958741379
2024.12.05,Jason Momoa,FULL TRAINING,00:25:00,532,212,418,418,630,107,65,8,2,184.69206674202985
2025-02-10,Adam Sandler,FULL TRAINING,01:41:00,9006,1354,479,13,492,249,243,22,7,593.5760474264457
2024-10-13,John Cena,OFFICIAL MATCH,01:38:00,9228,1322,483,66,550,451,418,40,15,774.3291744181565
2024-07-05,Chris Hemsworth,FULL TRAINING,01:25:00,2584,303,302,15,317,241,268,5,1,530.194068235305
2024-07-26,Jason Momoa,FULL TRAINING,01:15:00,3093,1049,210,64,274,114,88,23,53,496.02390287414556
2024-09-19,Jamie Foxx,FULL TRAINING,00:57:00,7219,254,253,14,268,330,431,26,9,438.26591856547776
2024-07-27,Ryan Reynolds,OFFICIAL MATCH,01:24:00,8207,1982,630,500,1131,509,465,18,34,1301.3100567410413
2025-05-12,Cristiano Ronaldo,FULL TRAINING,01:19:00,6389,644,104,14,119,176,130,5,15,767.5725550357187
2024-10-11,John Cena,FULL TRAINING,01:36:00,9009,446,132,6,138,156,91,14,91,630.9635266662082
2024-12-05,Vin Diesel,FULL TRAINING,00:52:00,1025,394,58,9,67,276,243,6,6,321.99824469703344
2024-10-03,Usain Bolt,FULL TRAINING,01:21:00,8926,2057,577,8,585,164,328,12,19,588.6696731758555
2025-01-01,Ryan Reynolds,FULL TRAINING,01:58:00,6506,326,320,151,472,322,306,22,39,907.0423605264549
2025-02-11,Ryan Reynolds,FULL TRAINING,01:29:00,3595,749,230,37,267,413,470,26,11,547.4685018407963
2025-03-12,John Cena,FULL TRAINING,01:44:00,10700,454,305,304,372,317,256,36,13,768.5359930235235
2024-09-12,Leonardo DiCaprio,FULL TRAINING,01:24:00,7201,654,320,25,346,110,127,14,3,625.2461483487518
2025-01-23,Jamie Foxx,FULL TRAINING,01:23:00,6231,645,644,63,707,356,441,8,14,627.563227335525
2025-04-18,Adam Sandler,FULL TRAINING,01:26:00,4224,1408,59,42,101,351,475,9,14,743.9215690662519
2024-08-09,John Cena,FULL TRAINING,01:13:00,7547,630,629,7,637,232,107,2,0,210.11502869489675
2024-09-10,Jason Momoa,FULL TRAINING,01:18:00,5657,319,76,7,84,320,328,11,75,220.52997475386877
2025-02-07,Mark Wahlberg,FULL TRAINING,00:59:00,2344,502,501,31,533,278,275,25,67,429.3098203743502
2024.07.05,Mark Wahlberg,FULL TRAINING,01:03:00,10771,342,121,23,145,293,257,17,14,675.1520133628304
2025-03-17,John Cena,FULL TRAINING,01:14:00,5624,980,60,49,110,332,345,10,11,848.0919968434699
2025-03-04,Usain Bolt,FULL TRAINING,01:53:00,7092,615,146,29,176,332,373,19,4,449.40908503399146
2025-03-31,Cristiano Ronaldo,FULL TRAINING,01:19:00,3424,660,203,17,221,312,386,8,4,789.2016705508132
2025-01-31,Usain Bolt,FULL TRAINING,01:05:00,7778,670,19,16,35,298,410,10,6,696.969709806824
2024.07.25,Adam Sandler,FULL TRAINING,01:11:00,6287,578,112,14,127,285,285,9,88,620.7366617290168
2025-04-05,Ryan Reynolds,OFFICIAL MATCH,01:34:00,9162,2211,485,321,807,685,826,36,141,1265.2311503735446
2024-07-30,John Cena,FULL TRAINING,01:28:00,9965,1736,138,123,261,211,225,31,50,484.33325279131714
2025.01.17,Usain Bolt,FULL TRAINING,01:49:00,5423,472,67,21,88,155,192,14,4,829.695884400117
2024-07-26,John Cena,FULL TRAINING,02:02:00,8846,1405,214,24,239,308,297,6,2,683.8245158648094
2025-05-09,John Cena,FULL TRAINING,01:31:00,9431,557,45,10,55,308,155,13,112,1202.0258142154203
2024.12.11,Robert Downey Jr.,FULL TRAINING,00:41:00,1564,274,273,27,301,222,203,13,7,444.52465552488314
2024-10-29,Jason Momoa,FULL TRAINING,00:35:00,1772,230,229,62,292,168,183,2,5,591.7107020905758
2024-12-06,Jamie Foxx,FULL TRAINING,01:31:00,9694,760,124,10,134,165,299,15,15,353.2566640056335
